name,name_kana,prefecture,municipality,lat,lng,rank,category,description,official_url
八幡宮,,静岡県,,34.6979232,137.6391435,Z,神社,,
八幡宮,,埼玉県,,36.0456447,139.5750264,Z,神社,,
八幡宮,,岡山県,,34.6240746,133.6059894,Z,神社,,
八幡宮,,宮城県,,38.476835,141.0477529,Z,神社,,
八幡宮,,群馬県,,36.2890733,139.2977939,Z,神社,,
八幡宮,,静岡県,,34.6851946,137.641647,Z,神社,,
八幡宮,,島根県,,35.4920357,133.025099,Z,神社,,
八幡宮,,島根県,,34.9256866,132.1255628,Z,神社,,
八幡宮,,群馬県,,36.2435917,139.5454863,Z,神社,,
八幡宮,,静岡県,,34.7033624,138.1939883,Z,神社,,
八幡宮,,島根県,,35.3941225,133.2207491,Z,神社,,
八幡宮,,島根県,,35.4132099,133.2116026,Z,神社,,
八幡宮,,新潟県,,37.991668,138.3370823,Z,神社,,
八幡宮,,山口県,,34.082073,131.3705789,Z,神社,,
八幡宮,,青森県,,40.5320404,141.2903768,Z,神社,,
八幡宮,,群馬県,,36.4180648,139.008086,Z,神社,,
八幡宮,,新潟県,,36.8684673,138.1765598,Z,神社,,
八幡宮,,秋田県,,40.1411155,140.7675109,Z,神社,,
八幡宮,,青森県,,40.9356481,140.3514789,Z,神社,,
八幡宮,,秋田県,,40.2669825,140.7583006,Z,神社,,
八幡宮,,秋田県,,40.2225532,140.3715222,Z,神社,,
八幡宮,,兵庫県,,34.8032569,134.7174947,Z,神社,,
八幡宮,,青森県,,40.5710357,140.5044774,Z,神社,,
八幡宮,,静岡県,,34.7362879,137.6442885,Z,神社,,
八幡宮,,青森県,,40.8050593,140.4403671,Z,神社,,
八幡宮,,愛知県,,34.961585,137.1484145,Z,神社,,
八幡宮,,北海道,,44.4154173,143.1545933,Z,神社,,
八幡宮,,青森県,,40.7551912,140.4732318,Z,神社,,
八幡宮,,北海道,,42.7946027,140.7404389,Z,神社,,
八幡宮,,新潟県,,38.0380809,138.2420282,Z,神社,,
八幡宮,,秋田県,,39.1728165,140.3223114,Z,神社,,
八幡宮,,島根県,,34.9468331,132.1999861,Z,神社,,
八幡宮,,鹿児島県,,31.2561319,130.6258711,Z,神社,,
八幡宮,,京都府,,34.9488951,135.730284,Z,神社,,
八幡宮,,秋田県,,39.3204786,140.5402371,Z,神社,,
八幡宮,,福井県,,35.5655537,135.975639,Z,神社,,
八幡宮,,青森県,,40.8860296,140.3961045,Z,神社,,
八幡宮,,群馬県,,36.4234406,139.0069846,Z,神社,,
八幡宮,,群馬県,,36.3524242,138.7155133,Z,神社,,
八幡宮,,新潟県,,37.4407815,138.725999,Z,神社,,
八幡宮,,埼玉県,,35.9486595,139.699172,Z,神社,,
八幡宮,,愛知県,,34.7876913,137.1472645,Z,神社,,
八幡宮,,新潟県,,37.7625396,139.2063389,Z,神社,,
八幡宮,,富山県,,36.7231677,136.8028588,Z,神社,,
八幡宮,,石川県,,36.6689459,136.7225226,Z,神社,,
八幡宮,,島根県,,35.3047522,132.8825181,Z,神社,,
八幡宮,,群馬県,,36.4481947,139.3123605,Z,神社,,
八幡宮,,岡山県,,34.6722759,134.109419,Z,神社,,
八幡宮,,滋賀県,,35.033548,135.9739017,Z,神社,,
八幡宮,,岡山県,,34.9222028,134.0938579,Z,神社,,
八幡宮,,青森県,,40.8848673,140.4560759,Z,神社,,
老松神社,,福岡県,,33.523251,130.7490178,Z,神社,,
老松神社,,福岡県,,33.5951917,130.4528644,Z,神社,,
老松神社,,福岡県,,33.5181877,130.3342482,Z,神社,,
老松神社,,福岡県,,33.5281308,130.4103612,Z,神社,,
老松神社,,佐賀県,,33.3111782,130.4129042,Z,神社,,
馬見神社,,福岡県,,33.5056183,130.7555082,Z,神社,,
念稱寺,,大阪府,,34.5707498,135.5843667,Z,寺院,,
胡四王神社,,岩手県,,39.4015377,141.1609721,Z,神社,,
半原神社,,神奈川県,,35.5426984,139.2695777,Z,神社,,
飯綱神社,,神奈川県,,35.5376066,139.3271355,Z,神社,,
飯綱神社,,神奈川県,,35.3241301,139.2554938,Z,神社,,
飯綱神社,,宮城県,,38.7263689,141.2533955,Z,神社,,
飯綱神社,,神奈川県,,35.5739043,139.277165,Z,神社,,
飯綱神社,,岡山県,,35.0697292,134.0404785,Z,神社,,
飯綱神社,,宮城県,,38.9133618,141.5878162,Z,神社,,
飯綱神社,,宮城県,,38.6431213,141.0435189,Z,神社,,
飯綱神社,,長野県,,36.5104122,138.090693,Z,神社,,
飯綱神社,,長野県,,36.444036,138.1685867,Z,神社,,
還浄寺,,神奈川県,,35.5397912,139.3281337,Z,寺院,,
閖上湊神社,,宮城県,,38.1724425,140.9537576,Z,神社,,
閖上湊神社,,宮城県,,38.1777325,140.9473975,Z,神社,,
浄土宗 善然寺,,神奈川県,,35.407151,139.458349,Z,寺院,,
長谷山 西光寺,,東京都,,35.6583335,139.5301663,Z,寺院,,
教信寺,,北海道,,44.8876486,141.7464713,Z,寺院,,
教信寺,,大阪府,,34.7182187,135.6034485,Z,寺院,,
墨坂神社鳥居,,長野県,,36.6557037,138.311348,Z,神社,,
観性寺,,東京都,,35.5491349,139.4715274,Z,寺院,,
中島八幡社,,愛知県,,35.1728118,136.8731702,Z,神社,,
大船観音,,神奈川県,,35.3535099,139.5287494,Z,寺院,,
三谷稲荷社,,京都府,,35.0105454,135.781544,Z,神社,,
誕生寺,,兵庫県,,34.9395162,134.8486774,Z,寺院,,
誕生寺,,京都府,,34.9449006,135.7343444,Z,寺院,,
正一位稲荷大神,,神奈川県,,35.5025087,139.445246,Z,神社,,
正一位稲荷大神,,岡山県,,34.6103284,134.0531451,Z,神社,,
正一位稲荷大神,,神奈川県,,35.4703889,139.3214726,Z,神社,,
正一位稲荷大神,,神奈川県,,35.4348573,139.3082806,Z,神社,,
下山八幡神社,,東京都,,35.790489,139.2182791,Z,神社,,
ごくらく寺,,山口県,,33.9599665,130.9495374,Z,寺院,,
火山薬師瑠璃光寺,,福岡県,,33.5979442,130.1670316,Z,寺院,,
石部神社,,兵庫県,,34.9523617,134.8638586,Z,神社,,
石部神社,,滋賀県,,35.1537319,136.1355069,Z,神社,,
倉屋敷稲荷神社,,埼玉県,,35.90592,139.628927,Z,神社,,
洞泉寺,,福島県,,37.4106084,140.1233542,Z,寺院,,
洞泉寺,,愛知県,,34.8645414,137.2960433,Z,寺院,,
洞泉寺,,山形県,,38.8140818,139.8434524,Z,寺院,,
洞泉寺,,山形県,,38.1049265,139.7334792,Z,寺院,,
洞泉寺,,秋田県,,39.8962105,139.8563699,Z,寺院,,
洞泉寺,,京都府,,35.2194237,135.777135,Z,寺院,,
洞泉寺,,大阪府,,34.6698891,135.5232581,Z,寺院,,
洞泉寺,,島根県,,35.5051275,133.0717656,Z,寺院,,
洞泉寺,,北海道,,41.699354,140.4734141,Z,寺院,,
原稲荷神社,,埼玉県,,35.9027178,139.588381,Z,神社,,
原稲荷神社,,神奈川県,,35.1503003,139.6314586,Z,神社,,
原稲荷神社,,埼玉県,,35.8879771,139.6665578,Z,神社,,
小山稲荷,,埼玉県,,35.9000829,139.5904904,Z,神社,,
前鳥神社,,神奈川県,,35.355776,139.3642602,Z,神社,,
円通山 大会寺,,神奈川県,,35.3528599,139.3598023,Z,寺院,,
山菅神社,,山梨県,,35.64817,138.7568697,Z,神社,,
観音寺（袋の観音）,,埼玉県,,35.8948997,139.5917794,Z,寺院,,
亀井神社,,熊本県,,32.8376149,130.7228696,Z,神社,,
亀井神社,,宮崎県,,32.5816085,131.6573639,Z,神社,,
川田神社,,滋賀県,,34.9605238,136.1556685,Z,神社,,
川田神社,,宮崎県,,32.1425578,131.4987456,Z,神社,,
川田神社,,滋賀県,,35.0222756,136.0745818,Z,神社,,
妙国寺,,熊本県,,32.9990367,130.4426902,Z,寺院,,
妙国寺,,福井県,,36.0598581,136.210653,Z,寺院,,
宮崎神社,,鹿児島県,,32.0841121,130.1982252,Z,神社,,
善宗寺,,大阪府,,34.5723674,135.4675309,Z,寺院,,
善宗寺,,大阪府,,34.5823447,135.5445894,Z,寺院,,
善宗寺,,山口県,,34.0747967,131.7706154,Z,寺院,,
日枝大神,,神奈川県,,35.4747405,139.3895936,Z,神社,,
浄土寺,,神奈川県,,35.4743538,139.3891936,Z,寺院,,
浄土寺,,広島県,,34.1060738,132.5064294,Z,寺院,,
浄土寺,,広島県,,34.4208638,132.3864726,Z,寺院,,
浄土寺,,広島県,,34.4119587,133.2107802,Z,寺院,,
浄土寺,,宮城県,,38.2303113,140.9542155,Z,寺院,,
浄土寺,,山形県,,38.2923201,140.26893,Z,寺院,,
浄土寺,,北海道,,43.1431272,141.3621968,Z,寺院,,
浄土寺,,滋賀県,,35.3274327,136.0342502,Z,寺院,,
浄土寺,,奈良県,,34.5090345,135.7077509,Z,寺院,,
浄土寺,,佐賀県,,33.2481253,130.2932219,Z,寺院,,
浄土寺,,滋賀県,,35.0546627,135.9938056,Z,寺院,,
浄土寺,,滋賀県,,35.0706175,136.2739394,Z,寺院,,
浄土寺,,兵庫県,,35.4626302,134.7208919,Z,寺院,,
浄土寺,,滋賀県,,34.9147665,135.9161551,Z,寺院,,
浄土寺,,広島県,,34.3039184,133.1717149,Z,寺院,,
浄土寺,,北海道,,43.8204193,144.1000193,Z,寺院,,
浄土寺,,滋賀県,,34.9632713,135.9513261,Z,寺院,,
浄土寺,,青森県,,41.4663067,141.0927359,Z,寺院,,
浄土寺,,岩手県,,39.020311,141.6311141,Z,寺院,,
浄土寺,,福井県,,35.4905569,135.7350857,Z,寺院,,
浄土寺,,秋田県,,39.1647052,140.4902605,Z,寺院,,
浄土寺,,静岡県,,34.7824958,138.2578097,Z,寺院,,
浄土寺,,北海道,,43.0570673,141.9795185,Z,寺院,,
浄土寺,,福井県,,35.4474089,135.558511,Z,寺院,,
浄土寺,,愛媛県,,34.0468387,132.9927153,Z,寺院,,
浄土寺,,愛知県,,34.8825768,136.9231549,Z,寺院,,
大信寺,,兵庫県,,34.9349294,134.8308808,Z,寺院,,
大信寺,,京都府,,34.9354934,135.7542451,Z,寺院,,
大信寺,,三重県,,35.0113163,136.6597554,Z,寺院,,
大信寺,,山形県,,38.9197946,139.8357406,Z,寺院,,
大信寺,,滋賀県,,35.2699697,136.2522487,Z,寺院,,
天田神社,,大阪府,,34.773966,135.6878989,Z,神社,,
松寶寺,,大阪府,,34.7713248,135.6878783,Z,寺院,,
廣覺寺,,愛知県,,35.1318255,136.7690699,Z,寺院,,
楽平神社,,愛知県,,35.1278583,136.7528075,Z,神社,,
日尾神社,,京都府,,35.4499719,135.4021674,Z,神社,,
日尾池姫神社,,京都府,,35.4442043,135.4315444,Z,神社,,
宝蔵寺,,広島県,,34.860488,133.0217126,Z,寺院,,
宝蔵寺,,岐阜県,,35.3684239,136.4536794,Z,寺院,,
宝蔵寺,,神奈川県,,35.3724476,139.4084711,Z,寺院,,
宝蔵寺,,奈良県,,34.4236941,136.0388651,Z,寺院,,
宝蔵寺,,奈良県,,34.4766584,135.9123187,Z,寺院,,
宝蔵寺,,山形県,,38.7374192,140.1413881,Z,寺院,,
宝蔵寺,,山形県,,38.9653221,139.9688917,Z,寺院,,
宝蔵寺,,大阪府,,34.7424634,135.6130422,Z,寺院,,
宝蔵寺,,三重県,,34.6206379,136.0944252,Z,寺院,,
宝蔵寺,,大阪府,,34.4338942,135.3454384,Z,寺院,,
宝蔵寺,,和歌山県,,33.6856802,135.983336,Z,寺院,,
宝蔵寺,,愛知県,,35.009067,137.0389858,Z,寺院,,
宝蔵寺,,神奈川県,,35.4656898,139.4783784,Z,寺院,,
宝蔵寺,,長野県,,35.2679457,137.7084454,Z,寺院,,
宝蔵寺,,滋賀県,,34.9830569,135.9453635,Z,寺院,,
宝蔵寺,,愛知県,,35.16189,136.9398938,Z,寺院,,
宝蔵寺,,兵庫県,,34.7251572,134.8468691,Z,寺院,,
宝蔵寺,,三重県,,33.7876399,135.9893369,Z,寺院,,
宝蔵寺,,秋田県,,39.4890512,140.4239397,Z,寺院,,
萱島神社,,大阪府,,34.7472448,135.6109076,Z,神社,,
山白浜神社,,広島県,,34.2355523,132.2824276,Z,神社,,
弥山神社,,広島県,,34.2776693,132.3186664,Z,神社,,
弥山神社,,奈良県,,34.1799915,135.9093976,Z,神社,,
鷹巣浦神社,,広島県,,34.2787247,132.3419719,Z,神社,,
包ヶ浦神社,,広島県,,34.2944069,132.3470055,Z,神社,,
清盛神社,,広島県,,34.2963772,132.3164232,Z,神社,,
幸神社,,広島県,,34.2973663,132.3217671,Z,神社,,
幸神社,,広島県,,34.4487669,132.457956,Z,神社,,
幸神社,,三重県,,34.4716469,136.5970622,Z,神社,,
幸神社,,広島県,,34.4368326,132.4031887,Z,神社,,
存光寺,,広島県,,34.3004659,132.3228022,Z,寺院,,
長浜神社,,広島県,,34.3028245,132.3248979,Z,神社,,
杉之浦神社,,広島県,,34.3051568,132.3341482,Z,神社,,
法眞寺,,広島県,,34.3588838,132.4614797,Z,寺院,,
順正寺支坊,,広島県,,34.3673436,132.4515675,Z,寺院,,
澤安不動寺,,広島県,,34.368774,132.4867773,Z,寺院,,
柿光稲荷大明神,,広島県,,34.3689195,132.4767058,Z,神社,,
千田廟社,,広島県,,34.3702993,132.4634704,Z,神社,,
大教寺,,広島県,,34.3713937,132.4802217,Z,寺院,,
竈神社,,広島県,,34.3714448,132.4956887,Z,神社,,
竈神社,,兵庫県,,35.5136379,134.8919579,Z,神社,,
竈神社,,埼玉県,,35.7742664,139.4196097,Z,神社,,
竈神社,,長野県,,36.4419546,137.8740103,Z,神社,,
竈神社,,愛媛県,,33.3980385,132.5315394,Z,神社,,
地蔵寺,,広島県,,34.3719813,132.4806367,Z,寺院,,
地蔵寺,,愛知県,,35.1046291,136.8528306,Z,寺院,,
地蔵寺,,山口県,,34.0377761,131.8771389,Z,寺院,,
地蔵寺,,福岡県,,33.6384717,130.436767,Z,寺院,,
地蔵寺,,愛知県,,35.3362862,136.9475079,Z,寺院,,
地蔵寺,,愛知県,,35.2975386,136.8019469,Z,寺院,,
地蔵寺,,愛知県,,35.1217851,136.9266625,Z,寺院,,
地蔵寺,,大阪府,,34.3936714,135.3277198,Z,寺院,,
地蔵寺,,京都府,,34.9513441,135.6813605,Z,寺院,,
地蔵寺,,奈良県,,34.3568485,135.7033181,Z,寺院,,
地蔵寺,,奈良県,,34.3928784,135.7108219,Z,寺院,,
地蔵寺,,兵庫県,,34.7935686,135.0370131,Z,寺院,,
地蔵寺,,和歌山県,,34.2194532,135.1897087,Z,寺院,,
地蔵寺,,和歌山県,,34.2176297,135.187211,Z,寺院,,
地蔵寺,,大阪府,,34.5801772,135.5175664,Z,寺院,,
地蔵寺,,和歌山県,,34.3070051,135.5566989,Z,寺院,,
地蔵寺,,滋賀県,,34.9711436,135.9023132,Z,寺院,,
地蔵寺,,徳島県,,34.0760322,134.5852482,Z,寺院,,
地蔵寺,,愛知県,,35.3199203,136.8919515,Z,寺院,,
地蔵寺,,愛知県,,35.3248443,136.8852022,Z,寺院,,
地蔵寺,,大分県,,33.2521513,131.879227,Z,寺院,,
地蔵寺,,奈良県,,34.5826304,135.7761219,Z,寺院,,
地蔵寺,,香川県,,34.3489528,134.0379037,Z,寺院,,
地蔵寺,,北海道,,42.9760784,140.4928401,Z,寺院,,
真幡神社,,広島県,,34.3722556,132.4805304,Z,神社,,
本浦説教所,,広島県,,34.3740103,132.4899402,Z,寺院,,
法光寺,,広島県,,34.3747879,132.4687734,Z,寺院,,
法光寺,,広島県,,34.4475948,133.1937515,Z,寺院,,
法光寺,,福井県,,36.0103268,136.2737588,Z,寺院,,
法光寺,,埼玉県,,35.9087883,139.2248732,Z,寺院,,
法光寺,,岐阜県,,35.4490105,136.7585438,Z,寺院,,
法光寺,,滋賀県,,35.0566421,136.2412797,Z,寺院,,
法光寺,,北海道,,43.3842919,145.2842291,Z,寺院,,
法光寺,,愛知県,,35.0750103,137.0870993,Z,寺院,,
知恩寺,,広島県,,34.3748681,132.4580683,Z,寺院,,
十軒屋稲生神社,,広島県,,34.3757821,132.4837737,Z,神社,,
吉島稲生神社,,広島県,,34.3759638,132.4481523,Z,神社,,
黄魂彦神社,,広島県,,34.3780836,132.426814,Z,神社,,
進徳寺,,広島県,,34.3782439,132.4565349,Z,寺院,,
千田胡子神社,,広島県,,34.3786105,132.4569075,Z,神社,,
妙聲寺,,広島県,,34.3795458,132.4285514,Z,寺院,,
杉姫稲荷本社,,広島県,,34.382693,132.4759344,Z,神社,,
仏立寺,,広島県,,34.3838551,132.4705043,Z,寺院,,
称専寺,,広島県,,34.3854324,132.4406766,Z,寺院,,
永光寺,,広島県,,34.3855586,132.4438169,Z,寺院,,
善教寺,,広島県,,34.3857916,132.4710427,Z,寺院,,
善教寺,,広島県,,34.3912704,132.7080767,Z,寺院,,
善教寺,,広島県,,34.4477522,132.4850947,Z,寺院,,
善教寺,,滋賀県,,35.2744974,136.2470593,Z,寺院,,
善教寺,,滋賀県,,35.2483446,136.2300714,Z,寺院,,
善教寺,,兵庫県,,34.7163185,135.368528,Z,寺院,,
善教寺,,福井県,,35.5120717,135.75157,Z,寺院,,
善教寺,,神奈川県,,35.5613656,139.6440229,Z,寺院,,
浄土宗 長性院,,広島県,,34.387344,132.4727776,Z,寺院,,
順教寺,,広島県,,34.388613,132.4663933,Z,寺院,,
順教寺,,福井県,,36.1405511,136.2027474,Z,寺院,,
順教寺,,大阪府,,34.5452692,135.4655699,Z,寺院,,
順教寺,,石川県,,36.6067206,136.6462191,Z,寺院,,
順教寺,,石川県,,36.6116999,136.6485891,Z,寺院,,
順教寺,,広島県,,34.4437548,132.8627687,Z,寺院,,
善通寺,,広島県,,34.3901532,132.4828346,Z,寺院,,
善通寺,,広島県,,34.2500238,132.6325506,Z,寺院,,
善通寺,,愛知県,,35.1047656,136.8187757,Z,寺院,,
善通寺,,広島県,,34.4447304,132.7882082,Z,寺院,,
善通寺,,岐阜県,,35.472755,136.6559721,Z,寺院,,
善通寺,,大阪府,,34.7969825,135.6926648,Z,寺院,,
高信寺,,広島県,,34.3912184,132.448042,Z,寺院,,
河原町地蔵堂,,広島県,,34.3913555,132.4468455,Z,寺院,,
浄土宗 浄念寺,,広島県,,34.3915294,132.4722392,Z,寺院,,
廣隆寺,,広島県,,34.3919033,132.4977883,Z,寺院,,
廣隆寺,,岩手県,,39.3981317,141.114863,Z,寺院,,
浄国寺,,広島県,,34.3934329,132.4483884,Z,寺院,,
浄国寺,,北海道,,43.0609538,141.29556,Z,寺院,,
浄国寺,,山形県,,38.441573,140.3972112,Z,寺院,,
浄国寺,,京都府,,35.7209252,135.2506986,Z,寺院,,
浄国寺,,岐阜県,,35.8353396,137.0268782,Z,寺院,,
浄国寺,,和歌山県,,33.8887487,135.154996,Z,寺院,,
浄国寺,,北海道,,43.1409996,140.4336304,Z,寺院,,
浄国寺,,熊本県,,32.833833,130.7183511,Z,寺院,,
浄国寺,,静岡県,,34.7721553,138.771428,Z,寺院,,
浄国寺,,福井県,,35.4920519,135.5459002,Z,寺院,,
浄国寺,,熊本県,,32.5536052,130.657871,Z,寺院,,
源光院,,広島県,,34.395389,132.471077,Z,寺院,,
源光院,,京都府,,35.0058964,135.7804677,Z,寺院,,
源光院,,京都府,,34.9428702,135.7625199,Z,寺院,,
妙覚寺,,広島県,,34.3959908,132.4844934,Z,寺院,,
妙覚寺,,広島県,,34.1815978,132.4698434,Z,寺院,,
妙覚寺,,広島県,,34.2027092,132.4716765,Z,寺院,,
妙覚寺,,愛知県,,34.8406803,137.3321517,Z,寺院,,
妙覚寺,,神奈川県,,35.2499602,139.6768453,Z,寺院,,
妙覚寺,,北海道,,41.7935377,140.7504081,Z,寺院,,
妙覚寺,,福岡県,,33.6194524,130.522739,Z,寺院,,
妙覚寺,,佐賀県,,33.2470402,130.2748677,Z,寺院,,
妙覚寺,,岐阜県,,35.8737197,137.2106543,Z,寺院,,
妙覚寺,,兵庫県,,34.7092567,135.2058772,Z,寺院,,
妙覚寺,,大阪府,,34.538853,135.5393111,Z,寺院,,
妙覚寺,,石川県,,36.6026144,136.5908847,Z,寺院,,
妙覚寺,,大阪府,,34.6823604,135.6644649,Z,寺院,,
妙覚寺,,佐賀県,,33.2528,130.2886821,Z,寺院,,
妙覚寺,,京都府,,34.9811226,135.775078,Z,寺院,,
妙覚寺,,秋田県,,39.7133905,140.1106837,Z,寺院,,
妙覚寺,,北海道,,44.3352979,142.863468,Z,寺院,,
妙覚寺,,静岡県,,35.2602114,138.5646661,Z,寺院,,
妙覚寺,,神奈川県,,35.2479889,139.1311443,Z,寺院,,
妙覚寺,,福井県,,35.4966512,135.8803531,Z,寺院,,
妙覚寺,,青森県,,40.8511418,140.8190158,Z,寺院,,
秀玉稲荷神社,,広島県,,34.3960652,132.4718923,Z,神社,,
法明寺,,広島県,,34.396275,132.4914202,Z,寺院,,
法明寺,,静岡県,,34.7684473,138.1045083,Z,寺院,,
西善寺,,広島県,,34.3986881,132.4391988,Z,寺院,,
西善寺,,広島県,,34.4525806,132.5385141,Z,寺院,,
西善寺,,埼玉県,,35.9435637,139.1808412,Z,寺院,,
西善寺,,石川県,,36.5774135,136.6671872,Z,寺院,,
西善寺,,兵庫県,,34.7856797,135.4051977,Z,寺院,,
専光寺,,広島県,,34.3996055,132.4829423,Z,寺院,,
専光寺,,愛知県,,35.1241704,136.8856919,Z,寺院,,
専光寺,,山口県,,33.9266832,131.9706847,Z,寺院,,
専光寺,,富山県,,36.8167952,137.3952976,Z,寺院,,
専光寺,,山口県,,34.1696737,131.7530574,Z,寺院,,
専光寺,,滋賀県,,34.9894538,135.8936398,Z,寺院,,
専光寺,,滋賀県,,35.1796792,136.2121298,Z,寺院,,
専光寺,,大阪府,,34.8145525,135.6433555,Z,寺院,,
専光寺,,愛知県,,34.9405927,137.1954134,Z,寺院,,
専光寺,,和歌山県,,33.7268465,135.989024,Z,寺院,,
専光寺,,宮城県,,38.0749409,140.9177565,Z,寺院,,
専光寺,,岐阜県,,35.432445,136.6731125,Z,寺院,,
専光寺,,福井県,,36.0541115,136.2154076,Z,寺院,,
専光寺,,福井県,,35.9793372,136.1556618,Z,寺院,,
専光寺,,大阪府,,34.753361,135.4571972,Z,寺院,,
専光寺,,大阪府,,34.5261237,135.626685,Z,寺院,,
専光寺,,北海道,,43.1369239,143.6171242,Z,寺院,,
専光寺,,石川県,,36.5745802,136.6759449,Z,寺院,,
専光寺,,大阪府,,34.7344098,135.5541014,Z,寺院,,
城谷山覚法寺,,広島県,,34.4013065,132.4973045,Z,寺院,,
聖光寺,,広島県,,34.4027266,132.483171,Z,寺院,,
聖光寺,,北海道,,43.0825044,141.3441708,Z,寺院,,
聖光寺,,京都府,,35.0019923,135.7672634,Z,寺院,,
聖光寺,,熊本県,,32.7957315,130.6941197,Z,寺院,,
金光稲荷神社,,広島県,,34.4051785,132.4760835,Z,神社,,
金光稲荷神社,,広島県,,34.2420253,132.4769865,Z,神社,,
男崎神社,,広島県,,34.405393,132.4977293,Z,神社,,
蓮照寺,,広島県,,34.4099162,132.4815004,Z,寺院,,
蓮照寺,,福岡県,,33.620615,130.5250448,Z,寺院,,
蓮照寺,,兵庫県,,34.8460909,135.2159882,Z,寺院,,
蓮照寺,,滋賀県,,35.1388865,136.0878275,Z,寺院,,
蓮照寺,,滋賀県,,35.063047,136.0184647,Z,寺院,,
岩谷寺,,広島県,,34.4109454,132.5088469,Z,寺院,,
大原神社,,広島県,,34.4132721,132.4955609,Z,神社,,
大原神社,,兵庫県,,35.249969,135.0923036,Z,神社,,
大原神社,,石川県,,36.3099501,136.3213088,Z,神社,,
大原神社,,北海道,,42.6795937,140.8491004,Z,神社,,
早稲田神社,,広島県,,34.4138133,132.4762748,Z,神社,,
清水谷神社,,広島県,,34.413943,132.5124426,Z,神社,,
満景寺,,広島県,,34.4146594,132.4712608,Z,寺院,,
永照寺,,広島県,,34.4204345,132.4606299,Z,寺院,,
永照寺,,佐賀県,,33.2420356,130.2529295,Z,寺院,,
永照寺,,大阪府,,34.7637226,135.4577616,Z,寺院,,
永照寺,,大阪府,,34.6616318,135.5425293,Z,寺院,,
新庄之宮神社,,広島県,,34.4205855,132.4575372,Z,神社,,
日通寺,,広島県,,34.4219049,132.4663873,Z,寺院,,
鎌神社,,広島県,,34.4280281,132.4937915,Z,神社,,
専教寺,,広島県,,34.429936,132.4901296,Z,寺院,,
専教寺,,大阪府,,34.7450726,135.5639425,Z,寺院,,
専教寺,,福井県,,36.2369577,136.2377057,Z,寺院,,
専教寺,,岐阜県,,35.473661,136.7463664,Z,寺院,,
皇子神社,,広島県,,34.4311717,132.4756815,Z,神社,,
皇子神社,,香川県,,34.4309713,134.2335265,Z,神社,,
皇子神社,,香川県,,34.2543384,133.8104367,Z,神社,,
桜御前神社,,広島県,,34.4320085,132.4865068,Z,神社,,
三宅神社,,広島県,,34.4327559,132.4936119,Z,神社,,
三宅神社,,京都府,,35.008564,135.5892263,Z,神社,,
三宅神社,,福井県,,35.4857966,135.8062851,Z,神社,,
三宅神社,,三重県,,34.8544738,136.5071799,Z,神社,,
松笠観音寺,,広島県,,34.4334988,132.4902632,Z,寺院,,
河内亀神社,,広島県,,34.4340656,132.5248415,Z,神社,,
狐瓜木神社,,広島県,,34.4344071,132.4801703,Z,神社,,
禅昌寺,,広島県,,34.4362137,132.493676,Z,寺院,,
禅昌寺,,宮城県,,38.4347671,141.296478,Z,寺院,,
禅昌寺,,兵庫県,,34.7138093,135.2553829,Z,寺院,,
禅昌寺,,東京都,,35.7652153,139.3691559,Z,寺院,,
禅昌寺,,兵庫県,,34.6691236,135.1283084,Z,寺院,,
禅昌寺,,東京都,,35.7227798,139.253548,Z,寺院,,
禅昌寺,,北海道,,43.7063366,144.0270201,Z,寺院,,
禅昌寺,,山形県,,38.2393419,140.4040814,Z,寺院,,
重氏稲荷神社,,広島県,,34.4378245,132.4933095,Z,神社,,
琴比羅神社,,広島県,,34.4387181,132.4930436,Z,寺院,,
琴比羅神社,,秋田県,,39.6402573,140.2019876,Z,神社,,
馬木八幡神社,,広島県,,34.4392206,132.5282417,Z,神社,,
原神社,,広島県,,34.440126,132.4915986,Z,神社,,
原神社,,広島県,,34.2979237,132.1905642,Z,神社,,
教円寺,,広島県,,34.4520203,132.494517,Z,寺院,,
教円寺,,広島県,,34.2311484,132.4811553,Z,寺院,,
教円寺,,福井県,,36.062928,136.205926,Z,寺院,,
教円寺,,広島県,,34.565552,132.8457865,Z,寺院,,
教円寺,,広島県,,34.5700496,132.8357818,Z,寺院,,
黄幡神社,,広島県,,34.4576028,132.5447218,Z,神社,,
黄幡神社,,広島県,,34.4681175,132.4781536,Z,神社,,
黄幡神社,,広島県,,34.4754287,132.4696262,Z,神社,,
黄幡神社,,広島県,,34.2697182,132.7233295,Z,神社,,
黄幡神社,,広島県,,34.4526176,132.6927179,Z,神社,,
黄幡神社,,愛媛県,,33.3263883,132.8038169,Z,神社,,
黄幡神社,,愛媛県,,33.0136245,132.6746918,Z,神社,,
弘住神社,,広島県,,34.4589476,132.4938018,Z,神社,,
月野瀬神社,,広島県,,34.4643099,132.4978304,Z,神社,,
黄幡宮,,広島県,,34.4643323,132.5123899,Z,神社,,
岩上八幡宮,,広島県,,34.4692345,132.5123779,Z,神社,,
丸子神社,,広島県,,34.4718902,132.5396516,Z,神社,,
吉備津神社,,広島県,,34.475247,132.5218486,Z,神社,,
吉備津神社,,茨城県,,36.3019719,140.3696906,Z,神社,,
吉備津神社,,広島県,,34.5690123,133.2712461,Z,神社,,
陰地神社,,広島県,,34.475513,132.5425654,Z,神社,,
円正寺,,広島県,,34.480094,132.5104598,Z,寺院,,
円正寺,,大阪府,,34.5621752,135.5558288,Z,寺院,,
